host_response_rate host_acceptance_rate host_is_superhost accommodates beds price minimum_nights maximum_nights has_availability number_of_reviews review_scores_rating instant_bookable reviews_per_month bathrooms
1.0 0.97 f 16 4.0 7.582738488914411 32 365 t 0 NA t NA 4.0
NA NA f 2 1.0 4.700480365792417 32 1125 t 144 4.99 f 1.13 1.0
1.0 0.92 t 6 3.0 6.395261598115449 12 365 t 0 NA f NA 2.0
1.0 0.99 f 7 3.0 5.241747015059643 1 365 t 0 NA t NA 1.5
0.8 0.98 f 2 2.0 4.442651256490317 32 1125 t 4 4.5 f 0.2 1.0
1.0 0.83 f 2 2.0 4.127134385045092 1 365 t 1 5.0 f 0.81 1.0
1.0 0.99 f 6 4.0 4.174387269895637 1 365 t 19 4.89 t 4.6 1.0
0.99 0.99 t 10 4.0 4.48863636973214 2 365 t 0 NA t NA 2.0
1.0 0.85 t 5 3.0 5.68697535633982 32 120 t 17 4.76 f 0.17 1.0
1.0 1.0 t 6 3.0 5.1298987149230735 2 365 t 19 4.74 t 2.07 2.0
0.94 0.98 t 1 1.0 3.258096538021482 3 41 t 60 4.83 f 1.89 1.5
1.0 0.97 f 2 1.0 4.564348191467836 32 1125 t 1 5.0 f 0.04 1.0
1.0 1.0 f 6 3.0 5.389071729816501 1 365 t 7 4.86 f 1.03 1.0
NA NA f 4 2.0 4.787491742782046 32 1125 t 0 NA f NA 1.0
NA 1.0 f 2 1.0 3.713572066704308 2 365 t 12 4.08 f 0.92 1.0
0.99 1.0 t 4 1.0 4.31748811353631 2 30 t 49 4.8 t 4.07 1.0
0.8 0.98 f 2 2.0 4.418840607796598 30 1125 t 150 4.83 t 2.43 1.0
0.96 0.98 t 6 4.0 5.420534999272286 4 365 t 8 5.0 t 1.43 2.5
1.0 0.97 f 2 1.0 4.875197323201151 32 1125 t 1 5.0 f 0.29 1.0
0.93 0.99 f 2 1.0 4.804021044733257 32 365 t 0 NA t NA 1.0
1.0 1.0 f 2 1.0 4.219507705176107 2 100 t 31 4.77 f 2.35 1.0
1.0 1.0 f 6 2.0 4.48863636973214 1 1125 t 231 4.66 f 3.61 1.0
1.0 0.82 t 4 2.0 5.298317366548036 3 150 t 49 4.82 f 1.69 2.0
1.0 0.99 t 2 1.0 3.8066624897703196 1 365 t 34 4.76 f 2.64 1.0
1.0 0.98 t 3 2.0 6.131226489483141 32 1125 t 0 NA f NA 1.0
1.0 1.0 t 1 1.0 3.8918202981106265 20 730 t 13 5.0 f 0.15 1.0
1.0 0.99 t 6 3.0 5.805134968916488 2 1125 t 107 4.96 f 4.05 2.0
1.0 0.97 f 2 1.0 4.718498871295094 32 1125 t 0 NA f NA 1.0
1.0 1.0 f 2 1.0 4.382026634673881 1 365 t 0 NA t NA 1.0
1.0 0.98 f 2 1.0 4.204692619390966 2 365 t 0 NA t NA 1.0
0.95 0.99 f 3 2.0 5.438079308923196 2 1125 t 1 4.5 t 0.29 2.0
1.0 0.97 f 2 1.0 4.912654885736052 32 1125 t 2 4.5 f 0.08 1.0
1.0 0.99 t 2 2.0 4.955827057601261 2 45 t 21 4.67 f 3.2 1.0
1.0 0.8 t 2 1.0 4.174387269895637 2 29 t 37 5.0 f 4.37 1.0
1.0 0.31 f 2 1.0 4.343805421853684 2 14 t 71 4.93 f 0.87 1.0
1.0 0.98 f 4 2.0 6.906754778648554 32 1125 t 0 NA t NA 1.0
1.0 0.99 t 6 2.0 4.820281565605037 1 1125 t 237 4.88 f 2.89 1.0
0.99 0.99 f 2 1.0 4.663439094112067 2 1125 t 85 4.71 f 8.85 1.0
0.91 0.99 t 12 5.0 5.796057750765372 1 365 t 18 4.89 f 2.57 3.5
NA 0.99 f 2 1.0 4.852030263919617 32 1125 t 46 4.83 t 2.33 1.0
1.0 0.97 f 2 1.0 5.0689042022202315 32 1125 t 0 NA f NA 1.0
1.0 0.98 f 12 5.0 5.298317366548036 2 1125 t 102 4.81 f 1.73 1.0
1.0 0.99 f 2 1.0 4.248495242049359 1 365 t 0 NA f NA 1.0
NA NA f 2 1.0 5.393627546352362 32 365 t 0 NA t NA 1.0
1.0 0.98 f 5 2.0 4.770684624465665 2 1125 t 70 4.4 t 2.34 1.0
1.0 1.0 f 7 3.0 4.442651256490317 32 365 t 2 5.0 t 1.22 2.0
1.0 0.71 f 2 1.0 3.6375861597263857 32 240 t 78 4.69 f 1.23 1.0
1.0 1.0 t 5 3.0 4.912654885736052 2 365 t 63 4.9 f 1.98 1.0
0.88 0.8 f 2 1.0 3.58351893845611 32 730 t 0 NA f NA 1.0
1.0 0.97 f 2 1.0 4.795790545596741 32 1125 t 0 NA f NA 1.0
1.0 1.0 f 2 2.0 3.8066624897703196 1 1125 t 35 4.63 t 0.54 1.0
1.0 1.0 t 6 3.0 5.017279836814924 2 365 t 54 4.85 t 2.86 2.0
0.07 0.71 f 16 1.0 5.0689042022202315 32 365 t 8 4.88 f 0.22 1.0
1.0 0.99 f 2 1.0 3.4011973816621555 1 1125 t 65 4.63 f 2.14 2.0
1.0 0.99 NA 1 1.0 4.23410650459726 1 365 t 6 4.67 f 1.01 1.5
1.0 1.0 t 4 2.0 4.890349128221754 2 365 t 32 5.0 t 2.62 1.0
0.99 0.99 f 2 1.0 4.709530201312334 2 1125 t 166 4.51 f 17.91 1.0
1.0 0.93 t 4 2.0 4.8283137373023015 2 31 t 35 4.91 f 1.7 1.0
1.0 0.97 f 4 2.0 5.541263545158426 32 1125 t 0 NA f NA 2.0
1.0 0.91 t 2 2.0 4.976733742420574 180 270 t 0 NA f NA 1.0
1.0 0.99 f 3 2.0 4.248495242049359 32 1125 t 63 4.75 f 2.27 1.0
1.0 0.98 f 2 1.0 5.484796933490655 32 1125 t 0 NA t NA 1.0
1.0 1.0 t 4 1.0 4.605170185988092 3 30 t 37 4.84 t 1.55 1.0
0.91 0.86 t 4 2.0 4.330733340286331 32 370 t 12 4.83 f 0.24 1.0
1.0 0.85 t 6 2.0 4.343805421853684 32 180 t 2 5.0 f 0.48 1.0
0.91 0.86 t 4 2.0 3.5553480614894135 32 370 t 14 5.0 f 0.3 1.0
NA NA f 4 3.0 4.248495242049359 32 365 t 0 NA t NA 1.0
1.0 0.91 t 4 3.0 4.23410650459726 32 365 t 2 5.0 f 0.66 1.0
1.0 0.97 t 6 4.0 4.812184355372417 2 365 t 49 4.88 f 3.21 2.0
1.0 0.96 t 6 2.0 5.1647859739235145 3 365 t 4 4.75 f 0.77 1.0
1.0 1.0 t 6 3.0 5.655991810819852 30 180 t 3 5.0 t 1.55 2.5
1.0 0.97 f 2 1.0 4.77912349311153 32 1125 t 1 5.0 f 0.02 1.0
1.0 0.99 f 3 2.0 3.784189633918261 1 27 t 39 4.62 f 1.45 3.0
1.0 0.95 t 4 1.0 5.19295685089021 32 365 t 3 5.0 t 0.3 1.0
1.0 1.0 t 6 4.0 5.1298987149230735 3 1125 t 57 5.0 f 3.17 1.0
1.0 0.97 f 6 3.0 4.795790545596741 32 365 t 2 5.0 t 0.35 1.0
1.0 0.97 f 2 1.0 4.7535901911063645 32 1125 t 0 NA f NA 1.0
1.0 0.88 t 4 2.0 5.030437921392435 2 7 t 19 4.95 f 1.1 1.0
1.0 0.95 f 1 1.0 3.912023005428146 2 31 t 62 4.73 f 0.67 3.0
1.0 1.0 f 3 1.0 4.465908118654584 2 1125 t 82 4.9 f 3.16 1.0
1.0 0.71 f 2 2.0 3.367295829986474 32 240 t 47 4.77 f 0.74 1.0
1.0 1.0 f 2 1.0 4.31748811353631 10 1125 t 13 3.77 t 0.28 2.0
1.0 0.98 f 2 1.0 5.209486152841421 32 1125 t 0 NA t NA 1.0
1.0 0.96 t 12 8.0 6.1092475827643655 3 29 t 13 5.0 f 1.99 3.0
1.0 1.0 t 6 3.0 4.941642422609304 3 10 t 68 4.77 t 2.17 1.0
0.67 1.0 f 4 2.0 5.84354441703136 1 365 t 2 5.0 f 0.94 1.5
1.0 1.0 f 2 1.0 3.295836866004329 32 730 t 0 NA t NA 1.0
1.0 1.0 f 6 3.0 5.308267697401205 3 1125 t 35 4.86 t 1.21 2.0
1.0 1.0 t 2 1.0 4.07753744390572 2 1125 t 79 4.75 f 1.46 1.0
1.0 0.49 t 3 1.0 4.605170185988092 32 1125 t 0 NA f NA 1.0
1.0 0.68 t 2 1.0 5.075173815233827 32 365 t 0 NA f NA 1.0
1.0 1.0 t 10 6.0 5.726847747587197 2 1125 t 72 4.72 t 0.77 1.0
1.0 0.72 f 2 1.0 2.995732273553991 32 1125 t 18 4.61 f 0.43 1.0
0.32 0.0 f 16 12.0 6.354370040797351 1 14 t 0 NA f NA 6.0
1.0 0.99 t 6 3.0 4.859812404361672 32 365 t 57 4.91 f 3.0 2.0
1.0 1.0 f 6 4.0 5.442417710521793 2 1125 t 105 4.87 t 1.2 2.0
1.0 1.0 f 1 1.0 4.672828834461906 5 120 t 4 4.75 f 0.04 1.5
0.9 1.0 f 2 1.0 4.605170185988092 2 1125 t 36 4.83 t 3.83 1.0
1.0 0.87 f 4 NA 3.2188758248682006 32 1125 t 33 4.67 f 0.48 2.0
1.0 1.0 f 1 1.0 4.174387269895637 6 198 t 6 3.67 f 0.08 1.0
1.0 1.0 t 10 5.0 5.402677381872279 2 1125 t 145 4.83 t 3.0 2.5
1.0 0.98 t 10 5.0 5.375278407684165 2 365 t 58 4.91 f 3.22 2.0
1.0 0.87 f 2 6.0 3.367295829986474 32 365 t 1 5.0 f 0.17 3.0
0.99 0.99 t 4 2.0 5.342334251964811 2 362 t 2 4.0 t 1.05 2.0
1.0 0.99 t 4 3.0 4.700480365792417 2 26 t 151 4.95 f 3.16 1.0
1.0 0.87 f 5 2.0 4.442651256490317 2 1125 t 3 4.33 f 0.51 1.0
1.0 0.98 f 2 1.0 3.6635616461296463 1 30 t 3 4.0 t 2.37 1.0
1.0 0.97 t 2 1.0 4.189654742026425 1 365 t 14 5.0 f 1.83 1.0
NA 1.0 f 6 4.0 5.1647859739235145 4 1125 t 75 4.81 f 1.24 1.0
1.0 0.99 t 5 3.0 4.700480365792417 3 1125 t 6 5.0 t 1.35 1.0
1.0 0.97 f 2 1.0 5.062595033026967 32 1125 t 0 NA f NA 1.0
0.96 1.0 f 6 3.0 5.10594547390058 6 365 t 33 4.94 t 3.6 2.0
1.0 0.98 f 2 1.0 3.6888794541139363 2 30 t 15 4.67 f 0.89 2.0
1.0 1.0 f 2 1.0 4.0943445622221 32 365 t 3 5.0 t 0.25 1.0
1.0 1.0 f 4 2.0 4.969813299576001 2 90 t 0 NA f NA 1.0
1.0 1.0 f 4 2.0 4.859812404361672 2 1125 t 47 4.6 f 0.72 1.0
1.0 0.99 t 4 2.0 4.68213122712422 1 365 t 44 4.93 f 3.24 1.0
1.0 0.96 t 7 3.0 4.804021044733257 3 30 t 149 4.85 f 1.67 1.0
NA 1.0 f 4 2.0 4.61512051684126 32 365 t 1 5.0 f 0.21 2.0
1.0 1.0 t 6 3.0 4.382026634673881 1 1125 t 0 NA f NA 1.0
1.0 1.0 t 4 2.0 4.382026634673881 2 1125 t 68 4.9 t 3.72 1.0
1.0 1.0 f 2 1.0 3.912023005428146 70 365 t 0 NA t NA 1.0
1.0 1.0 f 4 2.0 4.2626798770413155 2 100 t 41 4.63 f 3.08 1.0
0.91 0.86 t 3 1.0 4.276666119016055 32 370 t 13 5.0 f 0.21 1.0
1.0 1.0 f 10 7.0 5.231108616854587 1 365 t 1 5.0 f 1.0 1.0
NA NA f 2 1.0 4.248495242049359 32 70 t 0 NA t NA 1.0
NA NA f 2 1.0 4.553876891600541 32 227 t 0 NA f NA 1.0
1.0 0.97 t 6 3.0 5.135798437050262 2 30 t 49 5.0 f 3.34 1.0
NA 0.71 t 1 1.0 3.6109179126442243 32 32 t 3 5.0 f 0.55 1.0
1.0 1.0 f 3 1.0 4.0943445622221 1 32 t 67 4.75 t 0.93 2.5
1.0 1.0 f 4 3.0 5.272999558563747 2 28 t 8 4.88 t 2.42 1.0
1.0 0.95 t 6 4.0 5.521460917862246 32 365 t 21 4.81 f 0.88 2.0
1.0 0.97 t 4 2.0 5.135798437050262 2 30 t 115 4.95 f 1.65 1.0
1.0 0.99 t 7 4.0 5.093750200806762 2 1125 t 155 4.82 f 2.51 1.0
1.0 0.95 f 2 2.0 4.442651256490317 32 365 t 7 4.86 f 0.29 1.0
1.0 0.95 f 2 NA 4.634728988229636 1 365 t 0 NA t NA 1.0
NA 0.0 f 2 1.0 4.07753744390572 32 92 t 3 5.0 f 0.06 1.0
0.93 0.99 f 2 1.0 4.795790545596741 32 365 t 1 5.0 t 1.0 1.0
1.0 0.0 f 4 2.0 5.393627546352362 32 1125 t 0 NA f NA 2.0
0.07 0.71 f 16 2.0 5.501258210544727 32 365 t 56 4.64 f 1.52 1.0
1.0 0.94 t 5 2.0 4.07753744390572 29 365 t 18 4.83 f 1.06 1.0
0.75 0.0 f 2 1.0 4.0943445622221 32 1125 t 0 NA f NA 1.0
NA 1.0 t 3 1.0 4.9344739331306915 2 365 t 8 5.0 f 0.51 1.0
0.99 0.99 t 6 2.0 5.424950017481403 3 356 t 9 4.9 t 1.37 2.0
1.0 1.0 f 2 1.0 3.6109179126442243 1 60 t 4 5.0 f 1.29 1.0
0.9 0.93 t 4 1.0 4.709530201312334 32 365 t 0 NA t NA 1.0
1.0 0.99 t 13 11.0 6.2285110035911835 2 28 t 53 4.96 f 1.69 3.0
1.0 0.93 f 5 3.0 5.075173815233827 2 365 t 1 4.0 f 0.42 1.0
1.0 0.99 t 6 3.0 4.852030263919617 2 1125 t 106 4.98 f 3.04 1.0
1.0 0.97 f 4 2.0 4.672828834461906 32 1125 t 0 NA f NA 1.0
1.0 0.87 f 4 1.0 3.6635616461296463 32 365 t 1 4.0 f 0.19 1.0
1.0 0.97 f 4 2.0 5.117993812416755 32 1125 t 0 NA f NA 2.0
1.0 0.96 t 6 3.0 5.298317366548036 32 365 t 0 NA f NA 2.0
1.0 1.0 t 4 2.0 4.31748811353631 1 365 t 69 4.86 t 3.21 1.0
1.0 0.99 t 4 4.0 4.477336814478207 2 1125 t 190 4.94 f 4.36 1.0
1.0 1.0 f 2 1.0 3.8066624897703196 1 365 t 3 5.0 f 1.25 1.0
NA 1.0 f 8 4.0 5.521460917862246 32 1125 t 25 4.72 t 1.07 2.5
1.0 0.99 t 2 1.0 4.5217885770490405 1 7 t 67 4.79 f 1.32 1.5
0.99 0.99 t 6 3.0 5.58724865840025 2 365 t 58 4.92 t 2.98 2.0
1.0 0.91 f 3 2.0 4.477336814478207 1 365 t 3 4.67 t 0.52 1.0
1.0 0.76 t 3 2.0 4.59511985013459 32 1125 t 16 4.31 f 0.15 1.0
1.0 0.99 f 4 2.0 5.3706380281276624 1 28 t 19 4.74 t 1.19 2.0
NA NA f 4 3.0 4.8283137373023015 32 1125 t 7 4.29 f 0.2 1.0
1.0 0.68 t 2 1.0 5.0106352940962555 32 1125 t 1 5.0 f 0.23 1.0
1.0 1.0 t 4 2.0 4.343805421853684 2 1125 t 309 4.86 t 2.87 1.0
1.0 1.0 t 4 2.0 5.5909869805108565 3 365 t 43 4.98 f 0.58 2.0
1.0 1.0 f 4 2.0 4.605170185988092 32 250 t 29 4.38 f 0.3 1.0
1.0 1.0 f 5 3.0 4.852030263919617 1 365 t 0 NA f NA 1.0
1.0 1.0 f 2 1.0 4.31748811353631 32 1125 t 13 4.69 t 0.45 2.0
1.0 0.94 f 4 2.0 4.31748811353631 32 365 t 0 NA f NA 1.0
0.7 1.0 f 4 3.0 5.313205979041787 1 365 t 10 4.82 t 1.69 2.0
1.0 1.0 t 10 6.0 5.5053315359323625 3 29 t 102 4.95 f 1.49 2.0
1.0 0.98 t 4 2.0 4.3694478524670215 2 730 t 191 4.82 f 3.15 1.0
1.0 0.97 t 3 1.0 4.532599493153256 2 365 t 12 4.85 f 3.24 1.0
1.0 0.97 f 4 2.0 5.170483995038151 32 1125 t 0 NA f NA 2.0
1.0 1.0 f 12 6.0 6.3818160174060985 2 365 t 27 4.74 t 1.6 3.5
1.0 1.0 f 6 2.0 4.804021044733257 1 365 t 9 4.3 t 2.35 1.0
0.93 1.0 t 14 7.0 5.963579343618446 1 365 t 4 5.0 t 1.28 3.0
1.0 1.0 f 2 1.0 4.382026634673881 2 365 t 17 4.94 t 4.47 1.0
1.0 0.95 f 2 1.0 3.6888794541139363 5 730 t 2 4.5 f 1.22 2.0
1.0 1.0 t 6 6.0 6.075346031088684 2 30 t 34 4.82 f 2.64 2.0
NA NA f 8 5.0 4.969813299576001 32 365 t 0 NA f NA 2.0
1.0 0.91 t 2 1.0 3.9512437185814275 1 90 t 56 4.79 f 3.3 1.0
1.0 1.0 f 5 3.0 4.382026634673881 32 1125 t 80 4.81 f 0.97 1.0
0.9 0.94 f 8 4.0 5.298317366548036 2 365 t 11 5.0 f 1.73 1.5
1.0 0.28 f 2 1.0 4.564348191467836 32 365 t 0 NA f NA 1.0
NA NA f 2 2.0 4.605170185988092 32 365 f 1 5.0 f 0.03 1.0
NA NA f 15 8.0 6.665683717782408 2 4 t 12 4.83 f 0.43 2.5
1.0 1.0 f 2 1.0 4.59511985013459 2 365 t 21 4.91 f 1.05 1.0
1.0 0.97 f 2 1.0 4.812184355372417 32 1125 t 1 5.0 f 0.11 1.0
0.8 0.5 f 4 1.0 5.111987788356544 32 365 t 2 5.0 f 0.11 1.0
0.67 0.92 f 16 3.0 5.771441123130016 32 365 t 16 4.31 f 0.99 3.0
1.0 0.97 f 2 1.0 4.418840607796598 32 1125 t 0 NA f NA 1.0
1.0 0.49 t 2 NA 4.653960350157523 32 1125 t 0 NA f NA 1.0
NA NA f 4 2.0 4.976733742420574 32 365 t 0 NA t NA 1.0
1.0 1.0 t 2 2.0 4.5217885770490405 2 14 t 105 4.96 t 1.89 1.0
NA NA f 5 3.0 5.521460917862246 32 1125 t 35 4.37 t 0.62 1.5
1.0 1.0 t 6 3.0 5.003946305945459 2 365 t 121 4.85 t 3.88 2.0
1.0 0.97 t 4 2.0 4.718498871295094 2 365 t 63 4.88 t 2.14 1.0
1.0 1.0 f 6 3.0 5.003946305945459 2 365 t 18 4.72 t 0.99 1.0
1.0 0.97 f 2 1.0 4.499809670330265 32 1125 t 0 NA f NA 1.0
0.92 0.99 f 4 2.0 4.605170185988092 2 30 t 107 4.51 t 3.54 1.0
1.0 0.88 t 7 3.0 4.584967478670572 1 1125 t 52 4.85 f 3.76 1.0
1.0 0.98 t 9 4.0 5.099866427824199 2 1125 t 184 4.82 t 4.42 2.0
1.0 0.99 t 6 2.0 4.672828834461906 2 30 t 268 4.81 f 4.04 1.0
1.0 0.87 f 2 1.0 4.564348191467836 2 365 t 3 5.0 f 0.9 1.5
1.0 0.9 t 8 4.0 5.69035945432406 1 365 t 16 4.94 f 3.24 2.5
1.0 0.97 f 2 1.0 4.532599493153256 32 1125 t 0 NA f NA 1.0
0.93 0.99 f 5 2.0 5.220355825078324 32 365 t 0 NA t NA 2.0
1.0 0.91 t 1 1.0 4.143134726391533 1 1125 t 228 4.98 f 2.63 1.0
1.0 1.0 f 15 6.0 6.304448802421981 1 365 t 13 5.0 t 3.05 3.5
1.0 0.99 f 4 1.0 3.5553480614894135 2 365 t 3 5.0 t 3.0 1.0
1.0 1.0 t 8 5.0 5.700443573390687 1 1125 t 29 4.93 f 2.7 2.0
NA NA f 2 2.0 4.941642422609304 2 28 t 127 4.61 f 1.29 1.0
1.0 0.58 t 4 1.0 4.672828834461906 32 365 t 0 NA f NA 1.0
1.0 1.0 t 2 1.0 4.897839799950911 90 365 t 0 NA t NA 1.0
1.0 1.0 f 4 2.0 5.123963979403259 32 200 t 21 4.67 t 1.12 1.0
1.0 1.0 f 1 1.0 3.4965075614664802 32 365 t 0 NA t NA 1.0
NA 0.22 f 4 2.0 4.110873864173311 32 360 t 645 4.81 f 4.68 1.0
1.0 1.0 t 12 6.0 6.100318952020064 2 365 t 14 4.79 t 1.6 3.0
1.0 0.97 f 2 1.0 4.948759890378168 32 1125 t 0 NA f NA 1.0
0.75 0.0 f 2 1.0 3.6375861597263857 32 1125 t 1 5.0 f 0.03 1.0
1.0 NA f 8 4.0 8.517193191416238 32 1125 t 0 NA f NA 3.5
1.0 0.88 t 4 2.0 3.912023005428146 1 365 t 52 4.73 f 2.39 1.0
0.96 0.98 t 4 2.0 3.9318256327243257 2 1125 t 87 4.9 f 2.87 1.0
1.0 0.49 t 2 1.0 4.6913478822291435 32 365 t 0 NA f NA 1.0
1.0 1.0 t 6 2.0 4.532599493153256 2 180 t 48 4.73 f 4.75 1.0
1.0 0.99 t 5 3.0 5.552959584921617 2 120 t 60 4.95 f 3.56 1.0
1.0 0.97 t 6 4.0 5.293304824724492 32 365 t 0 NA t NA 2.5
1.0 1.0 t 5 3.0 4.955827057601261 2 1125 t 24 4.88 f 3.43 1.0
1.0 1.0 t 16 11.0 5.700443573390687 2 365 t 98 4.92 t 1.77 2.0
NA 0.0 f 4 2.0 5.3471075307174685 32 1124 t 1 5.0 f 0.01 2.0
1.0 0.97 f 2 1.0 4.51085950651685 32 1125 t 0 NA f NA 1.0
1.0 0.96 t 8 3.0 4.890349128221754 2 365 t 7 5.0 f 0.77 2.0
0.9 0.94 t 4 2.0 4.859812404361672 2 21 t 519 4.75 f 5.68 1.0
1.0 1.0 f 10 8.0 6.57507584059962 32 365 t 13 5.0 f 0.38 3.5
NA 1.0 f 3 2.0 4.795790545596741 2 1125 t 10 4.8 f 0.33 1.0
1.0 0.97 f 4 2.0 5.062595033026967 32 1125 t 0 NA f NA 1.0
0.99 0.99 f 4 2.0 4.356708826689592 1 1125 t 136 4.77 f 5.1 1.0
NA 1.0 t 7 4.0 5.537334267018537 2 6 t 73 5.0 f 1.31 1.5
1.0 1.0 t 6 1.0 3.8918202981106265 3 1125 t 253 4.96 f 2.81 1.0
1.0 1.0 t 2 1.0 4.02535169073515 1 28 t 84 4.85 t 3.61 1.0
1.0 0.74 f 2 1.0 3.258096538021482 15 365 t 12 4.42 f 0.88 1.0
0.89 1.0 f 2 1.0 3.970291913552122 1 1125 t 80 4.53 f 1.2 1.0
1.0 1.0 t 5 2.0 4.653960350157523 1 1125 t 332 4.93 f 5.4 1.0
1.0 1.0 f 1 1.0 3.4011973816621555 1 365 t 1 5.0 t 0.64 1.0
0.99 0.99 f 3 2.0 5.44673737166631 1 1125 t 292 4.48 f 4.59 1.0
1.0 0.98 t 6 2.0 5.5093883366279774 2 1125 t 160 4.89 f 3.63 2.0
1.0 1.0 t 6 3.0 4.700480365792417 2 1124 t 169 4.87 f 2.27 1.0
1.0 0.99 t 2 1.0 4.564348191467836 2 5 t 363 4.9 f 4.61 1.0
1.0 0.91 f 3 2.0 4.0943445622221 1 365 t 1 5.0 f 1.0 1.0
1.0 1.0 t 15 8.0 6.2766434893416445 2 1125 t 118 4.97 t 1.74 3.5
1.0 0.97 f 2 1.0 5.25227342804663 32 1125 t 1 5.0 f 0.11 1.0
1.0 0.97 t 4 1.0 4.7535901911063645 2 1125 t 53 4.83 f 0.64 1.0
1.0 0.97 f 12 3.0 7.294377299288821 32 365 t 0 NA t NA 3.0
1.0 0.28 f 2 1.0 5.0106352940962555 32 1124 t 3 5.0 f 0.06 1.0
1.0 0.0 f 12 7.0 6.1070228877422545 32 365 t 0 NA f NA 3.5
0.95 0.99 f 2 1.0 4.174387269895637 32 1125 t 0 NA t NA 1.0
1.0 1.0 t 6 3.0 4.07753744390572 1 365 t 147 4.82 t 2.62 1.0
0.81 0.98 f 6 2.0 5.241747015059643 2 333 t 15 4.6 t 3.91 2.0
1.0 0.85 t 2 2.0 4.804021044733257 32 120 t 21 5.0 f 0.33 1.0
1.0 0.97 f 2 1.0 4.820281565605037 32 1125 t 0 NA f NA 1.0
1.0 0.95 t 4 2.0 4.836281906951478 2 1125 t 15 5.0 f 1.68 1.0
1.0 0.95 f 1 1.0 3.6635616461296463 1 27 t 7 4.0 f 0.42 2.0
1.0 0.91 f 2 1.0 5.272999558563747 32 365 t 0 NA t NA 1.0
1.0 0.95 f 2 1.0 3.6888794541139363 5 999 t 4 5.0 f 1.58 2.0
NA 1.0 f 4 2.0 4.584967478670572 32 63 t 0 NA f NA 1.0
1.0 1.0 t 6 2.0 4.61512051684126 2 14 t 207 4.86 f 3.77 1.0
1.0 1.0 t 5 3.0 5.342334251964811 2 5 t 25 4.92 f 1.48 1.5
NA NA f 2 1.0 4.653960350157523 32 60 t 1 5.0 t 0.07 1.0
1.0 0.99 t 7 4.0 4.574710978503383 2 1125 t 121 4.74 f 4.35 1.0
1.0 1.0 f 6 4.0 5.655991810819852 2 1125 t 113 4.83 f 1.44 1.0
1.0 0.97 t 3 1.0 4.663439094112067 1 1125 t 349 4.89 f 4.72 1.0
1.0 1.0 t 16 9.0 5.75890177387728 2 365 t 113 4.83 t 2.01 2.0
1.0 0.98 f 4 2.0 4.634728988229636 2 365 t 78 4.36 t 5.19 1.0
1.0 0.95 t 4 3.0 4.465908118654584 1 365 t 20 4.6 f 1.39 2.0
1.0 1.0 t 4 2.0 4.653960350157523 33 90 t 1 5.0 t 0.11 1.0
0.99 0.97 f 9 4.0 4.465908118654584 2 1125 t 93 4.47 f 2.84 1.0
1.0 1.0 t 3 2.0 4.248495242049359 1 28 t 0 NA t NA 1.0
0.93 0.98 f 5 2.0 4.418840607796598 1 365 t 59 4.75 t 2.35 1.0
1.0 0.98 t 2 1.0 4.07753744390572 1 1124 t 559 4.92 t 8.93 1.0
1.0 0.9 t 7 3.0 5.1647859739235145 32 180 t 141 4.84 f 1.75 2.5
0.95 0.99 f 8 4.0 4.709530201312334 32 1125 t 0 NA t NA 1.0
NA NA f 2 1.0 4.8283137373023015 32 1125 t 146 4.95 f 1.41 1.0
NA 1.0 f 4 3.0 4.6443908991413725 4 31 t 13 4.77 f 0.25 1.5
1.0 0.96 f 5 2.0 4.394449154672439 32 120 t 3 5.0 f 0.45 1.0
0.94 0.91 f 2 1.0 2.8903717578961645 32 60 t 0 NA f NA 1.0
1.0 0.73 t 6 3.0 4.6913478822291435 2 365 t 25 4.85 f 1.41 1.0
1.0 0.94 t 4 1.0 4.976733742420574 32 365 t 0 NA f NA 1.0
1.0 0.81 t 1 2.0 4.477336814478207 2 1125 t 10 4.6 f 0.1 2.0
1.0 0.9 f 4 2.0 5.1647859739235145 4 60 t 22 4.55 f 1.22 1.0
0.91 0.98 t 4 2.0 4.6443908991413725 1 365 t 50 4.78 t 4.41 1.0
1.0 1.0 t 4 5.0 5.488937726156687 2 28 t 29 5.0 f 1.56 1.5
0.95 0.99 f 10 6.0 4.574710978503383 32 1125 t 0 NA t NA 1.5
0.6 0.89 f 2 1.0 4.59511985013459 1 1125 t 148 4.64 f 2.93 1.0
1.0 0.68 t 4 2.0 4.90527477843843 32 1125 t 6 4.67 f 0.05 1.0
1.0 1.0 f 4 1.0 5.0369526024136295 32 180 t 0 NA t NA 1.0
1.0 0.99 t 4 2.0 4.356708826689592 2 1125 t 100 4.82 f 2.95 1.0
1.0 0.99 t 2 1.0 4.90527477843843 30 365 t 52 4.96 t 3.63 1.0
1.0 0.99 f 2 1.0 4.248495242049359 32 365 t 3 3.0 t 0.61 1.0
1.0 0.57 f 4 1.0 4.787491742782046 5 365 t 2 5.0 f 0.26 2.0
0.99 0.99 f 2 1.0 4.219507705176107 1 365 t 80 4.85 f 4.1 1.0
1.0 0.99 f 6 2.0 4.897839799950911 32 90 t 222 4.81 f 2.14 1.0
NA 1.0 f 3 2.0 3.8066624897703196 32 180 t 23 4.57 f 0.44 1.0
1.0 0.98 t 2 1.0 4.330733340286331 1 14 t 280 4.89 f 2.76 1.0
1.0 0.94 t 2 1.0 4.174387269895637 32 180 t 34 4.65 t 0.61 1.0
